id_signal,categorie,date_evenement,organisation_concernee,resume_neutre,id_source_exacte,reference_exacte,passage_justificatif,nature_information,niveau_confiance,niveau_confidentialite,droits_reutilisation,statut_validation,statut_doublon,statut_contradiction,date_extraction,extracteur,notes,perspective_corpus,theme,sous_theme,niveau_valeur,type_signal_demande,domaine_service,capacite_operationnelle,modele_economique,segment_client,horizon,auteur_idee,statut_public_ou_entretien
SIG-PUB-CAMPUSCYBER-035,Partenariat,45678,Campus Cyber SAS,"CYBIAH a sélectionné Thales Cyber Solutions et CYNA parmi les prestataires destinés à accompagner l’évaluation de maturité cyber des TPE, PME et acteurs de l’ESS.",SRC-PUB-CAMPUSCYBER-009,https://campuscyber.fr/cybiah-choisit-thales-cyber-solutions-et-cyna-pour-renforcer-la-cybersecurite-des-organisations-franciliennes/ | Archive 2025-01-21_CampusCyber_cybiah-thales-cyna.html,"Le dispositif CYBIAH, coordonné par le Campus Cyber, lançait un Appel à Manifestation d’Intérêt (AMI) le 3 septembre 2024, afin d’identifier des prestataires spécialisés pour accompagner les TPE, PME et acteurs de l’Économie Sociale et Solidaire (ESS) dans l’évaluation de leur maturité en cybersécurité. Après une sélection rigoureuse, Thales Cyber Solutions et CYNA ont été retenus pour leur expertise et leur engagement à répondre aux besoins spécifiques des organisations locales.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber / CYBIAH | Thème=Partenariats | Sous-thème=Prestataires CYBIAH | Type de source=Publique primaire | Géographie=France — Île-de-France | Utilité potentielle=Partenaires; services | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-036,Évolution d’offre,45678,Campus Cyber SAS,"Les diagnostics CYBIAH doivent identifier les vulnérabilités, prioriser les réductions de risque et définir des plans de sécurisation personnalisés.",SRC-PUB-CAMPUSCYBER-009,https://campuscyber.fr/cybiah-choisit-thales-cyber-solutions-et-cyna-pour-renforcer-la-cybersecurite-des-organisations-franciliennes/ | Archive 2025-01-21_CampusCyber_cybiah-thales-cyna.html,Les diagnostics de maturité cyber réalisés par ces deux prestataires constituent une étape essentielle du parcours d’accompagnement proposé par CYBIAH. Ils permettront : D’identifier les vulnérabilités des organisations ; De prioriser les actions nécessaires pour réduire les risques ; De définir des plans de sécurisation personnalisés.,Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber / CYBIAH | Thème=Services proposés aux membres | Sous-thème=Diagnostic de maturité | Type de source=Publique primaire | Géographie=France — Île-de-France | Utilité potentielle=Services; PME; ESS | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-037,Positionnement,45678,Campus Cyber SAS,"CYBIAH fixe comme objectifs d’accompagner 150 structures d’ici mi-2026, de renforcer leur résilience et de soutenir la souveraineté numérique régionale.",SRC-PUB-CAMPUSCYBER-009,https://campuscyber.fr/cybiah-choisit-thales-cyber-solutions-et-cyna-pour-renforcer-la-cybersecurite-des-organisations-franciliennes/ | Archive 2025-01-21_CampusCyber_cybiah-thales-cyna.html,"Cette démarche contribue directement à la mission de CYBIAH : bâtir un écosystème numérique plus sûr et plus compétitif, en lien avec trois objectifs majeurs : Accompagner 150 structures d’ici mi-2026 ; Renforcer la compétitivité et la résilience des TPE, PME et acteurs de l’ESS face aux cybermenaces ; Soutenir la souveraineté numérique régionale.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber / CYBIAH | Thème=Souveraineté | Sous-thème=Objectifs CYBIAH | Type de source=Publique primaire | Géographie=France — Île-de-France | Utilité potentielle=Souveraineté; PME; ESS | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-038,Lancement d’offre,46197,Campus Cyber SAS,Le groupe de travail post-quantique du Campus Cyber a publié un panorama des outils et un guide de migration.,SRC-PUB-CAMPUSCYBER-010,https://campuscyber.fr/5893/ | Archive 2026-06-24_CampusCyber_post-quantique.html,Le groupe de travail Cryptographie Post-Quantique du Campus Cyber annonce la publication de deux nouveaux livrables destinés à accompagner les organisations dans leur transition vers la cryptographie post-quantique : • Panorama des outils de migration vers la cryptographie post-quantique • Guide de migration vers la cryptographie post-quantique,Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Innovation | Sous-thème=Livrables post-quantiques | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=Innovation; cryptographie | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-039,Évolution d’offre,46197,Campus Cyber SAS,"Les livrables post-quantiques visent à aider décideurs, RSSI et équipes techniques à anticiper les impacts, préparer la stratégie et piloter la migration.",SRC-PUB-CAMPUSCYBER-010,https://campuscyber.fr/5893/ | Archive 2026-06-24_CampusCyber_post-quantique.html,"Conçus comme des outils complémentaires, ces travaux visent à fournir aux décideurs, RSSI et équipes techniques des repères concrets pour anticiper les impacts de l’informatique quantique sur leurs systèmes d’information, préparer leur stratégie de transition et piloter efficacement la migration de leurs infrastructures cryptographiques. Alors que la Commission européenne a fixé plusieurs échéances clés pour la transition vers la cryptographie post-quantique, ces livrables proposent une approche à la fois stratégique et opérationnelle.",Factuel,Élevée,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Innovation | Sous-thème=Accompagnement à la migration | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=Innovation; services; réglementation | Décision qualité=À conserver — valeur analytique forte,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-040,Étude de marché,46148,Campus Cyber SAS,La note Mythos a été produite en environ deux semaines à partir de consultations informelles avec des profils variés de l’écosystème.,SRC-PUB-CAMPUSCYBER-011,https://campuscyber.fr/mythos/ | Archive 2026-05-06_CampusCyber_mythos-ia.html,"La note résulte d’un travail réalisé en mode agile, en à peine deux semaines, grâce à des consultations informelles et à la participation directe d’acteurs variés de l’écosystème du Campus : directeurs des systèmes d’information, directeurs cyber, experts en intelligence sur la menace, spécialistes de la gestion de crise, spécialistes de la sécurité de l’IA, établissements de formation, éditeurs de logiciels…",Factuel,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Innovation | Sous-thème=Méthodologie Mythos | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=Méthodologie; IA; écosystème | Décision qualité=À conserver — information de contexte | Élément à corroborer,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-041,Étude de marché,46148,Campus Cyber SAS,Le Campus Cyber estime que les cyberdéfenseurs doivent intégrer plus vite l’accélération des performances des grands modèles d’IA.,SRC-PUB-CAMPUSCYBER-011,https://campuscyber.fr/mythos/ | Archive 2026-05-06_CampusCyber_mythos-ia.html,"les cyber-défenseurs vont devoir intégrer plus vite que prévu la nouvelle donne issue de l’accélération, réelle et inéluctable, des performances des grands modèles d’IA ; l’hypothèse d’une vague massive de vulnérabilités révélées par l’IA a gagné en probabilité et doit intégrer rapidement les grilles de risque des organisations toutes les structures, publiques et privées, doivent s’y préparer, sans plus tarder, en durcissant leur posture de gestion de risques les efforts engagés par l’Europe pour réduire ses dépendances en cybersécurité seront vains si elle ne développe pas rapidement des modèles d’IA souverains aux performances comparables dans le domaine de la cybersécurité.",Interprétatif,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Marché | Sous-thème=Accélération de l’IA | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=IA; marché; stratégie | Décision qualité=À conserver — valeur analytique forte | Élément à corroborer,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-042,Étude de marché,46148,Campus Cyber SAS,Le Campus Cyber avance l’hypothèse qu’une vague massive de vulnérabilités révélées par l’IA est devenue plus probable.,SRC-PUB-CAMPUSCYBER-011,https://campuscyber.fr/mythos/ | Archive 2026-05-06_CampusCyber_mythos-ia.html,"les cyber-défenseurs vont devoir intégrer plus vite que prévu la nouvelle donne issue de l’accélération, réelle et inéluctable, des performances des grands modèles d’IA ; l’hypothèse d’une vague massive de vulnérabilités révélées par l’IA a gagné en probabilité et doit intégrer rapidement les grilles de risque des organisations toutes les structures, publiques et privées, doivent s’y préparer, sans plus tarder, en durcissant leur posture de gestion de risques les efforts engagés par l’Europe pour réduire ses dépendances en cybersécurité seront vains si elle ne développe pas rapidement des modèles d’IA souverains aux performances comparables dans le domaine de la cybersécurité.",Hypothèse,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Marché | Sous-thème=Risque de vulnérabilités IA | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=IA; signal faible; risque | Décision qualité=À conserver — valeur analytique forte | Élément à corroborer,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-043,Prise de parole dirigeant,46148,Campus Cyber SAS,Le Campus Cyber affirme que les efforts européens de réduction des dépendances cyber nécessitent des modèles d’IA souverains de performance comparable.,SRC-PUB-CAMPUSCYBER-011,https://campuscyber.fr/mythos/ | Archive 2026-05-06_CampusCyber_mythos-ia.html,"les cyber-défenseurs vont devoir intégrer plus vite que prévu la nouvelle donne issue de l’accélération, réelle et inéluctable, des performances des grands modèles d’IA ; l’hypothèse d’une vague massive de vulnérabilités révélées par l’IA a gagné en probabilité et doit intégrer rapidement les grilles de risque des organisations toutes les structures, publiques et privées, doivent s’y préparer, sans plus tarder, en durcissant leur posture de gestion de risques les efforts engagés par l’Europe pour réduire ses dépendances en cybersécurité seront vains si elle ne développe pas rapidement des modèles d’IA souverains aux performances comparables dans le domaine de la cybersécurité.",Interprétatif,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Souveraineté | Sous-thème=IA souveraine européenne | Type de source=Publique primaire | Géographie=Europe | Utilité potentielle=IA; souveraineté; politique industrielle | Décision qualité=À conserver — valeur analytique forte | Élément à corroborer,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-044,Positionnement,46148,Campus Cyber SAS,"Avec Mythos, le Campus Cyber se positionne comme producteur de repères stratégiques, orchestrateur et plateforme d’expérimentation entre cyber et IA.",SRC-PUB-CAMPUSCYBER-011,https://campuscyber.fr/mythos/ | Archive 2026-05-06_CampusCyber_mythos-ia.html,"A travers ce rapport indépendant, le Campus Cyber se positionne au service de l’écosystème français et européen de la cyber et à l’interface avec celui de l’IA, comme un espace de clarification stratégique et un producteur de repères opérationnels. Les recommandations contenues dans la note tracent un cadre d’action collectif dans lequel le Campus assumera pleinement son rôle d’orchestrateur et de plate-forme d’expérimentation de solutions au bénéfice de tous.",Déclaration,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber | Thème=Innovation | Sous-thème=Rôle d’orchestrateur IA | Type de source=Publique primaire | Géographie=France / Europe | Utilité potentielle=IA; innovation; positionnement | Décision qualité=À conserver — valeur analytique forte | Élément à corroborer,,,,,,,,,,,,
SIG-PUB-CAMPUSCYBER-045,Lancement d’offre,46122,Campus Cyber SAS,Le Cyber Job Dating est présenté comme un service de mise en relation entre recruteurs et talents cyber qualifiés.,SRC-PUB-CAMPUSCYBER-012,https://campuscyber.fr/cyber-job-dating-2026/ | Archive 2026-04-10_CampusCyber_cyber-job-dating.html,"Dans un contexte de tension croissante sur les profils en cybersécurité, le Campus Cyber organise, le mercredi 27 mai, une nouvelle édition du Cyber Job Dating. Pensé comme un véritable accélérateur de rencontres entre recruteurs et talents qualifiés, cet événement s’inscrit au cœur des enjeux actuels du secteur : attractivité des métiers, diversité des profils et efficacité des recrutements.",Déclaration,Moyenne,Public — mutualisable,Citation courte / analyse seulement,À valider,Pas de doublon détecté,Pas de contradiction détectée,46219.583333333336,Codex,Auteur=Campus Cyber / Talcyb | Thème=Compétences | Sous-thème=Mise en relation recrutement | Type de source=Publique primaire | Géographie=France | Utilité potentielle=Compétences; recrutement; services | Décision qualité=À conserver — valeur analytique forte | Élément à corroborer,,,,,,,,,,,,
